SETTLEMENTDATE,REGION,TOTALDEMAND,RRP,PERIODTYPE
2024-12-07 10:40:00,NSW1,8064.02,16.08,TRADE
2024-12-07 10:45:00,NSW1,8050.9,10.47,TRADE
2024-12-07 10:50:00,NSW1,8129.56,15.14,TRADE
2024-12-07 10:55:00,NSW1,8221.84,54.72,TRADE
2024-12-07 11:00:00,NSW1,8230.8,57.01,TRADE
2024-12-07 11:05:00,NSW1,8368.82,60.79,TRADE
2024-12-07 11:10:00,NSW1,8406.01,67.08,TRADE
2024-12-07 11:15:00,NSW1,8379.41,60.79,TRADE
2024-12-07 11:20:00,NSW1,8327.83,102.97,TRADE
2024-12-07 11:25:00,NSW1,8373.28,57.72,TRADE
2024-12-07 11:30:00,NSW1,8359.62,-15.35,TRADE
2024-12-07 11:35:00,NSW1,8329.68,41.17,TRADE
2024-12-07 11:40:00,NSW1,8304.4,107.6,TRADE
2024-12-07 11:45:00,NSW1,8203.47,42.21,TRADE
2024-12-07 11:50:00,NSW1,8121.89,16.62,TRADE
2024-12-07 11:55:00,NSW1,8092.22,53.52,TRADE
2024-12-07 12:00:00,NSW1,8079.53,64.72,TRADE
2024-12-07 12:05:00,NSW1,8107.91,74.01,TRADE
2024-12-07 12:10:00,NSW1,8218.82,74.51,TRADE
2024-12-07 12:15:00,NSW1,8216.13,78.69,TRADE
2024-12-07 12:20:00,NSW1,8271.38,54.16,TRADE
2024-12-07 12:25:00,NSW1,8290.58,53.72,TRADE
2024-12-07 12:30:00,NSW1,8325.02,65.6,TRADE
2024-12-07 12:35:00,NSW1,8350.68,87.55,TRADE
2024-12-07 12:40:00,NSW1,8394.29,44.09,TRADE
2024-12-07 12:45:00,NSW1,8414.82,55.33,TRADE
2024-12-07 12:50:00,NSW1,8400.53,42.2,TRADE
2024-12-07 12:55:00,NSW1,8587.57,46.88,TRADE
2024-12-07 13:00:00,NSW1,8719.44,46.02,TRADE
2024-12-07 13:05:00,NSW1,8756.16,30.66,TRADE
2024-12-07 13:10:00,NSW1,8717.27,85.23,TRADE
2024-12-07 13:15:00,NSW1,8552.68,37.91,TRADE
2024-12-07 13:20:00,NSW1,8456.25,-13.17,TRADE
2024-12-07 13:25:00,NSW1,8350.99,1.0,TRADE
2024-12-07 13:30:00,NSW1,8110.64,-29.28,TRADE
2024-12-07 13:35:00,NSW1,8080.4,-35.77,TRADE
2024-12-07 13:40:00,NSW1,7947.81,-32.56,TRADE
2024-12-07 13:45:00,NSW1,7884.32,-30.0,TRADE
2024-12-07 13:50:00,NSW1,7989.93,25.64,TRADE
2024-12-07 13:55:00,NSW1,8065.96,39.99,TRADE
2024-12-07 14:00:00,NSW1,8137.71,77.39,TRADE
2024-12-07 14:05:00,NSW1,8212.19,76.81,TRADE
2024-12-07 14:10:00,NSW1,8145.92,79.85,TRADE
2024-12-07 14:15:00,NSW1,8204.9,79.5,TRADE
2024-12-07 14:20:00,NSW1,8327.99,80.0,TRADE
2024-12-07 14:25:00,NSW1,8303.2,43.45,TRADE
2024-12-07 14:30:00,NSW1,8249.27,80.0,TRADE
2024-12-07 14:35:00,NSW1,8228.21,28.35,TRADE
2024-12-07 14:40:00,NSW1,8322.43,38.18,TRADE
2024-12-07 14:45:00,NSW1,8306.07,42.43,TRADE
2024-12-07 14:50:00,NSW1,8164.12,33.48,TRADE
2024-12-07 14:55:00,NSW1,8263.2,37.79,TRADE
2024-12-07 15:00:00,NSW1,8277.23,37.41,TRADE
2024-12-07 15:05:00,NSW1,8118.9,21.01,TRADE
2024-12-07 15:10:00,NSW1,8171.55,-30.0,TRADE
2024-12-07 15:15:00,NSW1,8062.36,20.0,TRADE
2024-12-07 15:20:00,NSW1,8142.22,36.04,TRADE
2024-12-07 15:25:00,NSW1,8252.8,33.98,TRADE
2024-12-07 15:30:00,NSW1,8434.54,33.45,TRADE
2024-12-07 15:35:00,NSW1,8427.07,-23.04,TRADE
2024-12-07 15:40:00,NSW1,8553.65,-22.32,TRADE
2024-12-07 15:45:00,NSW1,8638.19,30.92,TRADE
2024-12-07 15:50:00,NSW1,8890.09,76.68,TRADE
2024-12-07 15:55:00,NSW1,9058.21,80.0,TRADE
2024-12-07 16:00:00,NSW1,9111.18,83.82,TRADE
2024-12-07 16:05:00,NSW1,9164.28,80.0,TRADE
2024-12-07 16:10:00,NSW1,9149.11,79.5,TRADE
2024-12-07 16:15:00,NSW1,9274.89,79.5,TRADE
2024-12-07 16:20:00,NSW1,9351.62,45.61,TRADE
2024-12-07 16:25:00,NSW1,9424.13,59.72,TRADE
2024-12-07 16:30:00,NSW1,9483.34,111.68,TRADE
2024-12-07 16:35:00,NSW1,9689.35,90.35,TRADE
2024-12-07 16:40:00,NSW1,9742.13,90.93,TRADE
2024-12-07 16:45:00,NSW1,9694.28,77.36,TRADE
2024-12-07 16:50:00,NSW1,9719.01,91.25,TRADE
2024-12-07 16:55:00,NSW1,9927.11,77.05,TRADE
2024-12-07 17:00:00,NSW1,9945.71,194.82,TRADE
2024-12-07 17:05:00,NSW1,9964.67,129.37,TRADE
2024-12-07 17:10:00,NSW1,9955.85,88.45,TRADE
2024-12-07 17:15:00,NSW1,10046.41,130.76,TRADE
2024-12-07 17:20:00,NSW1,10169.69,194.09,TRADE
2024-12-07 17:25:00,NSW1,10198.27,226.56,TRADE
2024-12-07 17:30:00,NSW1,10274.43,276.54,TRADE
2024-12-07 17:35:00,NSW1,10302.67,224.51,TRADE
2024-12-07 17:40:00,NSW1,10254.72,224.72,TRADE
2024-12-07 17:45:00,NSW1,10222.46,187.86,TRADE
2024-12-07 17:50:00,NSW1,10322.04,283.42,TRADE
2024-12-07 17:55:00,NSW1,10240.79,278.29,TRADE
2024-12-07 18:00:00,NSW1,10240.55,282.16,TRADE
2024-12-07 18:05:00,NSW1,10263.04,292.91,TRADE
2024-12-07 18:10:00,NSW1,10346.6,299.99,TRADE
2024-12-07 18:15:00,NSW1,10363.54,299.99,TRADE
2024-12-07 18:20:00,NSW1,10387.67,284.96,TRADE
2024-12-07 18:25:00,NSW1,10308.91,299.49,TRADE
2024-12-07 18:30:00,NSW1,10371.8,4127.15,TRADE
2024-12-07 18:35:00,NSW1,10277.54,299.49,TRADE
2024-12-07 18:40:00,NSW1,10317.49,293.74,TRADE
2024-12-07 18:45:00,NSW1,10275.33,271.69,TRADE
2024-12-07 18:50:00,NSW1,10327.14,279.15,TRADE
2024-12-07 18:55:00,NSW1,10269.65,269.06,TRADE
2024-12-07 19:00:00,NSW1,10297.37,268.76,TRADE
2024-12-07 19:05:00,NSW1,10275.59,231.38,TRADE
2024-12-07 19:10:00,NSW1,10289.07,231.32,TRADE
2024-12-07 19:15:00,NSW1,10299.32,216.34,TRADE
2024-12-07 19:20:00,NSW1,10284.96,217.76,TRADE
2024-12-07 19:25:00,NSW1,10280.91,233.2,TRADE
2024-12-07 19:30:00,NSW1,10167.1,205.64,TRADE
2024-12-07 19:35:00,NSW1,10183.97,254.99,TRADE
2024-12-07 19:40:00,NSW1,10072.92,210.72,TRADE
2024-12-07 19:45:00,NSW1,10105.01,212.19,TRADE
2024-12-07 19:50:00,NSW1,10082.03,166.29,TRADE
2024-12-07 19:55:00,NSW1,9985.62,199.99,TRADE
2024-12-07 20:00:00,NSW1,9997.45,157.6,TRADE
2024-12-07 20:05:00,NSW1,9967.59,199.66,TRADE
2024-12-07 20:10:00,NSW1,9964.4,211.65,TRADE
2024-12-07 20:15:00,NSW1,9890.24,199.96,TRADE
2024-12-07 20:20:00,NSW1,9880.85,299.98,TRADE
2024-12-07 20:25:00,NSW1,9774.26,298.44,TRADE
2024-12-07 20:30:00,NSW1,9717.94,286.9,TRADE
2024-12-07 20:35:00,NSW1,9642.84,299.98,TRADE
2024-12-07 20:40:00,NSW1,9582.35,254.88,TRADE
2024-12-07 20:45:00,NSW1,9412.87,212.95,TRADE
2024-12-07 20:50:00,NSW1,9378.62,214.57,TRADE
2024-12-07 20:55:00,NSW1,9303.06,201.69,TRADE
2024-12-07 21:00:00,NSW1,9271.68,200.9,TRADE
2024-12-07 21:05:00,NSW1,9245.88,200.9,TRADE
2024-12-07 21:10:00,NSW1,9240.22,187.03,TRADE
2024-12-07 21:15:00,NSW1,9135.44,167.68,TRADE
2024-12-07 21:20:00,NSW1,9157.97,214.09,TRADE
2024-12-07 21:25:00,NSW1,9130.6,214.08,TRADE
2024-12-07 21:30:00,NSW1,9081.38,189.32,TRADE
2024-12-07 21:35:00,NSW1,8999.33,146.71,TRADE
2024-12-07 21:40:00,NSW1,8914.67,148.0,TRADE
2024-12-07 21:45:00,NSW1,8822.29,159.49,TRADE
2024-12-07 21:50:00,NSW1,8832.74,130.1,TRADE
2024-12-07 21:55:00,NSW1,8729.58,131.73,TRADE
2024-12-07 22:00:00,NSW1,8649.91,130.0,TRADE
2024-12-07 22:05:00,NSW1,8568.8,130.0,TRADE
2024-12-07 22:10:00,NSW1,8618.91,130.0,TRADE
2024-12-07 22:15:00,NSW1,8641.08,132.57,TRADE
2024-12-07 22:20:00,NSW1,8509.9,130.0,TRADE
2024-12-07 22:25:00,NSW1,8465.59,132.51,TRADE
2024-12-07 22:30:00,NSW1,8421.46,120.45,TRADE
2024-12-07 22:35:00,NSW1,8386.81,122.84,TRADE
2024-12-07 22:40:00,NSW1,8313.45,104.53,TRADE
2024-12-07 22:45:00,NSW1,8222.69,81.6,TRADE
2024-12-07 22:50:00,NSW1,8142.88,89.12,TRADE
2024-12-07 22:55:00,NSW1,8137.25,92.89,TRADE
2024-12-07 23:00:00,NSW1,8087.55,80.99,TRADE
2024-12-07 23:05:00,NSW1,7914.44,63.39,TRADE
2024-12-07 23:10:00,NSW1,7960.77,99.7,TRADE
2024-12-07 23:15:00,NSW1,7898.6,77.02,TRADE
2024-12-07 23:20:00,NSW1,7919.52,76.6,TRADE
2024-12-07 23:25:00,NSW1,7844.26,78.57,TRADE
2024-12-07 23:30:00,NSW1,7778.47,78.68,TRADE
2024-12-07 23:35:00,NSW1,7663.83,69.6,TRADE
2024-12-07 23:40:00,NSW1,7790.6,90.98,TRADE
2024-12-07 23:45:00,NSW1,7593.92,68.42,TRADE
2024-12-07 23:50:00,NSW1,7610.71,96.43,TRADE
2024-12-07 23:55:00,NSW1,7680.21,76.22,TRADE
2024-12-08 00:00:00,NSW1,7653.18,66.89,TRADE
2024-12-08 00:05:00,NSW1,7518.74,73.1,TRADE
2024-12-08 00:10:00,NSW1,7547.85,73.64,TRADE
2024-12-08 00:15:00,NSW1,7495.89,85.32,TRADE
2024-12-08 00:20:00,NSW1,7423.08,65.32,TRADE
2024-12-08 00:25:00,NSW1,7338.51,71.52,TRADE
2024-12-08 00:30:00,NSW1,7319.57,67.48,TRADE
2024-12-08 00:35:00,NSW1,7200.36,73.74,TRADE
2024-12-08 00:40:00,NSW1,7185.13,88.84,TRADE
2024-12-08 00:45:00,NSW1,7182.41,76.89,TRADE
2024-12-08 00:50:00,NSW1,7136.56,100.42,TRADE
2024-12-08 00:55:00,NSW1,7037.68,89.39,TRADE
2024-12-08 01:00:00,NSW1,7039.44,100.19,TRADE
2024-12-08 01:05:00,NSW1,7000.86,89.28,TRADE
2024-12-08 01:10:00,NSW1,7011.07,100.61,TRADE
2024-12-08 01:15:00,NSW1,6938.81,104.18,TRADE
2024-12-08 01:20:00,NSW1,6901.82,108.97,TRADE
2024-12-08 01:25:00,NSW1,6935.13,109.8,TRADE
2024-12-08 01:30:00,NSW1,6871.42,110.63,TRADE
2024-12-08 01:35:00,NSW1,6879.75,133.5,TRADE
2024-12-08 01:40:00,NSW1,6687.22,107.85,TRADE
2024-12-08 01:45:00,NSW1,6756.15,106.6,TRADE
2024-12-08 01:50:00,NSW1,6749.41,135.73,TRADE
2024-12-08 01:55:00,NSW1,6684.63,128.98,TRADE
2024-12-08 02:00:00,NSW1,6738.05,135.78,TRADE
2024-12-08 02:05:00,NSW1,6743.94,124.35,TRADE
2024-12-08 02:10:00,NSW1,6599.56,121.76,TRADE
2024-12-08 02:15:00,NSW1,6712.09,117.23,TRADE
2024-12-08 02:20:00,NSW1,6606.67,98.1,TRADE
2024-12-08 02:25:00,NSW1,6685.26,114.92,TRADE
2024-12-08 02:30:00,NSW1,6590.56,83.87,TRADE
2024-12-08 02:35:00,NSW1,6592.5,88.08,TRADE
2024-12-08 02:40:00,NSW1,6636.03,105.74,TRADE
2024-12-08 02:45:00,NSW1,6558.91,108.89,TRADE
2024-12-08 02:50:00,NSW1,6657.24,108.89,TRADE
2024-12-08 02:55:00,NSW1,6567.63,97.97,TRADE
2024-12-08 03:00:00,NSW1,6478.66,97.43,TRADE
2024-12-08 03:05:00,NSW1,6492.98,96.86,TRADE
2024-12-08 03:10:00,NSW1,6529.94,96.77,TRADE
2024-12-08 03:15:00,NSW1,6498.47,96.79,TRADE
2024-12-08 03:20:00,NSW1,6445.99,94.61,TRADE
2024-12-08 03:25:00,NSW1,6412.95,83.83,TRADE
2024-12-08 03:30:00,NSW1,6501.93,95.31,TRADE
2024-12-08 03:35:00,NSW1,6501.51,95.29,TRADE
2024-12-08 03:40:00,NSW1,6456.31,95.39,TRADE
2024-12-08 03:45:00,NSW1,6455.57,87.5,TRADE
2024-12-08 03:50:00,NSW1,6491.88,96.17,TRADE
2024-12-08 03:55:00,NSW1,6376.46,79.5,TRADE
2024-12-08 04:00:00,NSW1,6384.92,87.81,TRADE
2024-12-08 04:05:00,NSW1,6439.01,96.09,TRADE
2024-12-08 04:10:00,NSW1,6445.53,98.63,TRADE
2024-12-08 04:15:00,NSW1,6425.88,95.4,TRADE
2024-12-08 04:20:00,NSW1,6388.0,89.53,TRADE
2024-12-08 04:25:00,NSW1,6391.18,94.02,TRADE
2024-12-08 04:30:00,NSW1,6492.78,95.48,TRADE
2024-12-08 04:35:00,NSW1,6457.36,87.5,TRADE
2024-12-08 04:40:00,NSW1,6513.66,93.87,TRADE
2024-12-08 04:45:00,NSW1,6470.23,93.9,TRADE
2024-12-08 04:50:00,NSW1,6389.36,93.87,TRADE
2024-12-08 04:55:00,NSW1,6435.5,101.23,TRADE
2024-12-08 05:00:00,NSW1,6429.96,96.1,TRADE
2024-12-08 05:05:00,NSW1,6426.45,103.73,TRADE
2024-12-08 05:10:00,NSW1,6397.41,106.71,TRADE
2024-12-08 05:15:00,NSW1,6394.41,105.74,TRADE
2024-12-08 05:20:00,NSW1,6385.55,93.27,TRADE
2024-12-08 05:25:00,NSW1,6389.36,87.5,TRADE
2024-12-08 05:30:00,NSW1,6446.76,79.5,TRADE
2024-12-08 05:35:00,NSW1,6409.9,79.5,TRADE
2024-12-08 05:40:00,NSW1,6448.41,79.5,TRADE
2024-12-08 05:45:00,NSW1,6381.73,73.22,TRADE
2024-12-08 05:50:00,NSW1,6287.29,42.5,TRADE
2024-12-08 05:55:00,NSW1,6259.12,42.78,TRADE
2024-12-08 06:00:00,NSW1,6326.97,40.99,TRADE
2024-12-08 06:05:00,NSW1,6277.13,0.0,TRADE
2024-12-08 06:10:00,NSW1,6404.48,14.3,TRADE
2024-12-08 06:15:00,NSW1,6272.07,-15.0,TRADE
2024-12-08 06:20:00,NSW1,6261.34,-11.26,TRADE
2024-12-08 06:25:00,NSW1,6175.57,-15.0,TRADE
2024-12-08 06:30:00,NSW1,6183.45,-2.4,TRADE
2024-12-08 06:35:00,NSW1,6173.91,43.23,TRADE
2024-12-08 06:40:00,NSW1,6299.22,33.77,TRADE
2024-12-08 06:45:00,NSW1,6214.67,34.14,TRADE
2024-12-08 06:50:00,NSW1,6264.33,57.01,TRADE
2024-12-08 06:55:00,NSW1,6266.63,56.9,TRADE
2024-12-08 07:00:00,NSW1,6256.52,57.31,TRADE
2024-12-08 07:05:00,NSW1,6163.31,46.26,TRADE
2024-12-08 07:10:00,NSW1,6175.98,57.01,TRADE
2024-12-08 07:15:00,NSW1,6095.65,57.01,TRADE
2024-12-08 07:20:00,NSW1,6162.03,56.9,TRADE
2024-12-08 07:25:00,NSW1,6159.81,57.01,TRADE
2024-12-08 07:30:00,NSW1,6158.13,44.97,TRADE
2024-12-08 07:35:00,NSW1,6027.29,44.52,TRADE
2024-12-08 07:40:00,NSW1,5990.87,45.44,TRADE
2024-12-08 07:45:00,NSW1,5945.32,56.57,TRADE
2024-12-08 07:50:00,NSW1,5988.53,57.01,TRADE
2024-12-08 07:55:00,NSW1,5911.77,56.98,TRADE
2024-12-08 08:00:00,NSW1,5933.18,56.98,TRADE
2024-12-08 08:05:00,NSW1,5945.84,56.98,TRADE
2024-12-08 08:10:00,NSW1,5995.52,46.03,TRADE
2024-12-08 08:15:00,NSW1,5978.45,-18.44,TRADE
2024-12-08 08:20:00,NSW1,5930.32,-18.97,TRADE
2024-12-08 08:25:00,NSW1,5984.34,-19.36,TRADE
2024-12-08 08:30:00,NSW1,6017.61,-20.45,TRADE
2024-12-08 08:35:00,NSW1,5945.52,-19.82,TRADE
2024-12-08 08:40:00,NSW1,5873.5,-29.92,TRADE
2024-12-08 08:45:00,NSW1,5918.94,-30.21,TRADE
2024-12-08 08:50:00,NSW1,6001.85,-25.14,TRADE
2024-12-08 08:55:00,NSW1,5957.35,-25.92,TRADE
2024-12-08 09:00:00,NSW1,5978.72,-30.77,TRADE
2024-12-08 09:05:00,NSW1,5910.01,-30.05,TRADE
2024-12-08 09:10:00,NSW1,6035.21,-19.11,TRADE
2024-12-08 09:15:00,NSW1,6102.3,-20.29,TRADE
2024-12-08 09:20:00,NSW1,6151.08,-25.86,TRADE
2024-12-08 09:25:00,NSW1,6134.13,-25.4,TRADE
2024-12-08 09:30:00,NSW1,6050.77,-24.96,TRADE
2024-12-08 09:35:00,NSW1,6144.4,-30.28,TRADE
2024-12-08 09:40:00,NSW1,6463.32,-21.79,TRADE
2024-12-08 09:45:00,NSW1,6542.49,-20.06,TRADE
2024-12-08 09:50:00,NSW1,6438.39,-20.77,TRADE
2024-12-08 09:55:00,NSW1,6359.15,-20.52,TRADE
2024-12-08 10:00:00,NSW1,6375.48,-20.36,TRADE
2024-12-08 10:05:00,NSW1,6301.27,-19.98,TRADE
2024-12-08 10:10:00,NSW1,6481.93,-0.01,TRADE
2024-12-08 10:15:00,NSW1,6479.41,-15.12,TRADE
2024-12-08 10:20:00,NSW1,6424.99,-0.01,TRADE
2024-12-08 10:25:00,NSW1,6517.22,-0.01,TRADE
2024-12-08 10:30:00,NSW1,6580.52,4.39,TRADE
2024-12-08 10:35:00,NSW1,6596.51,60.65,TRADE
2024-12-08 10:40:00,NSW1,6639.2,57.01,TRADE
2024-12-08 10:45:00,NSW1,6625.54,69.89,TRADE
2024-12-08 10:50:00,NSW1,6540.18,57.01,TRADE
2024-12-08 10:55:00,NSW1,6517.88,46.22,TRADE
2024-12-08 11:00:00,NSW1,6605.24,47.07,TRADE
2024-12-08 11:05:00,NSW1,6560.37,47.41,TRADE
2024-12-08 11:10:00,NSW1,6543.03,47.12,TRADE
2024-12-08 11:15:00,NSW1,6420.92,19.75,TRADE
2024-12-08 11:20:00,NSW1,6512.04,46.12,TRADE
2024-12-08 11:25:00,NSW1,6525.29,46.27,TRADE
2024-12-08 11:30:00,NSW1,6634.73,49.63,TRADE
2024-12-08 11:35:00,NSW1,6664.07,54.97,TRADE
2024-12-08 11:40:00,NSW1,6701.11,56.98,TRADE
2024-12-08 11:45:00,NSW1,6689.1,47.13,TRADE
2024-12-08 11:50:00,NSW1,6643.12,46.77,TRADE
2024-12-08 11:55:00,NSW1,6717.81,55.77,TRADE
2024-12-08 12:00:00,NSW1,6739.58,55.65,TRADE
2024-12-08 12:05:00,NSW1,6848.77,20.0,TRADE
2024-12-08 12:10:00,NSW1,6940.84,46.35,TRADE
2024-12-08 12:15:00,NSW1,6944.57,46.62,TRADE
2024-12-08 12:20:00,NSW1,6962.08,48.04,TRADE
2024-12-08 12:25:00,NSW1,6936.65,48.39,TRADE
2024-12-08 12:30:00,NSW1,6916.72,48.11,TRADE
2024-12-08 12:35:00,NSW1,6935.81,51.07,TRADE
2024-12-08 12:40:00,NSW1,6964.45,57.01,TRADE
2024-12-08 12:45:00,NSW1,7040.15,60.01,TRADE
2024-12-08 12:50:00,NSW1,7015.48,45.67,TRADE
2024-12-08 12:55:00,NSW1,6990.46,56.46,TRADE
2024-12-08 13:00:00,NSW1,7107.35,60.27,TRADE
2024-12-08 13:05:00,NSW1,7131.04,57.01,TRADE
2024-12-08 13:10:00,NSW1,7202.99,57.01,TRADE
2024-12-08 13:15:00,NSW1,7223.0,57.01,TRADE
2024-12-08 13:20:00,NSW1,7330.07,82.89,TRADE
2024-12-08 13:25:00,NSW1,7383.87,76.0,TRADE
2024-12-08 13:30:00,NSW1,7535.54,76.72,TRADE
2024-12-08 13:35:00,NSW1,7580.25,76.61,TRADE
2024-12-08 13:40:00,NSW1,7470.64,43.96,TRADE
2024-12-08 13:45:00,NSW1,7616.69,54.93,TRADE
2024-12-08 13:50:00,NSW1,7676.97,76.72,TRADE
2024-12-08 13:55:00,NSW1,7672.32,57.01,TRADE
2024-12-08 14:00:00,NSW1,7667.93,57.01,TRADE
2024-12-08 14:05:00,NSW1,7743.83,57.01,TRADE
2024-12-08 14:10:00,NSW1,7732.21,77.02,TRADE
2024-12-08 14:15:00,NSW1,7754.24,42.37,TRADE
2024-12-08 14:20:00,NSW1,7824.23,57.01,TRADE
2024-12-08 14:25:00,NSW1,7794.26,-7.6,TRADE
2024-12-08 14:30:00,NSW1,7795.4,42.89,TRADE
2024-12-08 14:35:00,NSW1,7789.83,42.28,TRADE
2024-12-08 14:40:00,NSW1,7812.81,51.4,TRADE
2024-12-08 14:45:00,NSW1,7830.02,40.52,TRADE
2024-12-08 14:50:00,NSW1,7841.26,40.37,TRADE
2024-12-08 14:55:00,NSW1,7821.39,48.85,TRADE
2024-12-08 15:00:00,NSW1,7899.85,57.01,TRADE
2024-12-08 15:05:00,NSW1,7916.33,48.53,TRADE
2024-12-08 15:10:00,NSW1,7962.66,57.01,TRADE
2024-12-08 15:15:00,NSW1,7979.34,48.56,TRADE
2024-12-08 15:20:00,NSW1,7898.91,38.44,TRADE
2024-12-08 15:25:00,NSW1,7930.81,57.01,TRADE
2024-12-08 15:30:00,NSW1,7901.82,59.01,TRADE
2024-12-08 15:35:00,NSW1,7971.43,80.64,TRADE
2024-12-08 15:40:00,NSW1,8070.26,67.38,TRADE
2024-12-08 15:45:00,NSW1,7980.05,-4.68,TRADE
2024-12-08 15:50:00,NSW1,8024.3,-30.55,TRADE
2024-12-08 15:55:00,NSW1,8112.76,51.36,TRADE
2024-12-08 16:00:00,NSW1,8206.38,64.14,TRADE
2024-12-08 16:05:00,NSW1,8227.43,15.82,TRADE
2024-12-08 16:10:00,NSW1,8356.9,-48.96,TRADE
2024-12-08 16:15:00,NSW1,8331.07,-38.19,TRADE
2024-12-08 16:20:00,NSW1,8360.43,-21.41,TRADE
2024-12-08 16:25:00,NSW1,8368.2,-32.25,TRADE
2024-12-08 16:30:00,NSW1,8403.72,-13.44,TRADE
2024-12-08 16:35:00,NSW1,8333.18,-30.0,TRADE
2024-12-08 16:40:00,NSW1,8546.76,-23.32,TRADE
2024-12-08 16:45:00,NSW1,8529.36,-21.05,TRADE
2024-12-08 16:50:00,NSW1,8481.56,-25.14,TRADE
2024-12-08 16:55:00,NSW1,8512.79,-21.47,TRADE
2024-12-08 17:00:00,NSW1,8602.19,26.02,TRADE
2024-12-08 17:05:00,NSW1,8564.35,-9.7,TRADE
2024-12-08 17:10:00,NSW1,8524.89,-16.2,TRADE
2024-12-08 17:15:00,NSW1,8591.38,-10.31,TRADE
2024-12-08 17:20:00,NSW1,8690.46,-9.82,TRADE
2024-12-08 17:25:00,NSW1,8738.38,-4.95,TRADE
2024-12-08 17:30:00,NSW1,8712.11,34.42,TRADE
2024-12-08 17:35:00,NSW1,8791.49,22.88,TRADE
2024-12-08 17:40:00,NSW1,8770.28,77.92,TRADE
2024-12-08 17:45:00,NSW1,8833.94,125.47,TRADE
2024-12-08 17:50:00,NSW1,8768.51,37.57,TRADE
2024-12-08 17:55:00,NSW1,8823.76,105.17,TRADE
2024-12-08 18:00:00,NSW1,8800.48,2268.8,TRADE
2024-12-08 18:05:00,NSW1,8675.85,5.02,TRADE
2024-12-08 18:10:00,NSW1,8739.84,157.99,TRADE
2024-12-08 18:15:00,NSW1,8699.13,264.24,TRADE
2024-12-08 18:20:00,NSW1,8769.08,370.01,TRADE
2024-12-08 18:25:00,NSW1,8663.58,142.22,TRADE
2024-12-08 18:30:00,NSW1,8808.01,340.99,TRADE
2024-12-08 18:35:00,NSW1,8762.33,265.0,TRADE
2024-12-08 18:40:00,NSW1,8701.13,871.31,TRADE
2024-12-08 18:45:00,NSW1,8765.37,325.45,TRADE
2024-12-08 18:50:00,NSW1,8750.44,438.89,TRADE
2024-12-08 18:55:00,NSW1,8555.93,39.06,TRADE
2024-12-08 19:00:00,NSW1,8666.49,44.89,TRADE
2024-12-08 19:05:00,NSW1,8712.48,20.56,TRADE
2024-12-08 19:10:00,NSW1,8718.22,1.43,TRADE
2024-12-08 19:15:00,NSW1,8615.93,-528.18,TRADE
2024-12-08 19:20:00,NSW1,8593.42,44.9,TRADE
2024-12-08 19:25:00,NSW1,8635.34,107.83,TRADE
2024-12-08 19:30:00,NSW1,8655.24,101.87,TRADE
2024-12-08 19:35:00,NSW1,8592.68,139.69,TRADE
2024-12-08 19:40:00,NSW1,8441.04,153.75,TRADE
2024-12-08 19:45:00,NSW1,8394.79,155.6,TRADE
2024-12-08 19:50:00,NSW1,8378.63,165.38,TRADE
2024-12-08 19:55:00,NSW1,8395.75,161.68,TRADE
2024-12-08 20:00:00,NSW1,8286.71,155.54,TRADE
2024-12-08 20:05:00,NSW1,8365.92,178.72,TRADE
2024-12-08 20:10:00,NSW1,8225.41,141.54,TRADE
2024-12-08 20:15:00,NSW1,8258.14,156.82,TRADE
2024-12-08 20:20:00,NSW1,8235.67,152.52,TRADE
2024-12-08 20:25:00,NSW1,8227.72,156.87,TRADE
2024-12-08 20:30:00,NSW1,8234.8,156.16,TRADE
2024-12-08 20:35:00,NSW1,8143.17,155.33,TRADE
2024-12-08 20:40:00,NSW1,8206.69,157.58,TRADE
2024-12-08 20:45:00,NSW1,8074.9,156.21,TRADE
2024-12-08 20:50:00,NSW1,7978.31,146.63,TRADE
2024-12-08 20:55:00,NSW1,8014.29,147.83,TRADE
2024-12-08 21:00:00,NSW1,7969.11,149.07,TRADE
2024-12-08 21:05:00,NSW1,7953.36,154.42,TRADE
2024-12-08 21:10:00,NSW1,7834.44,157.57,TRADE
2024-12-08 21:15:00,NSW1,7867.12,154.59,TRADE
2024-12-08 21:20:00,NSW1,7929.88,158.17,TRADE
2024-12-08 21:25:00,NSW1,7882.74,155.67,TRADE
2024-12-08 21:30:00,NSW1,7839.21,154.29,TRADE
2024-12-08 21:35:00,NSW1,7684.32,184.88,TRADE
2024-12-08 21:40:00,NSW1,7713.69,189.98,TRADE
2024-12-08 21:45:00,NSW1,7706.99,158.25,TRADE
2024-12-08 21:50:00,NSW1,7745.61,160.04,TRADE
2024-12-08 21:55:00,NSW1,7682.95,156.63,TRADE
2024-12-08 22:00:00,NSW1,7666.5,158.16,TRADE
2024-12-08 22:05:00,NSW1,7574.37,177.74,TRADE
2024-12-08 22:10:00,NSW1,7573.44,158.49,TRADE
2024-12-08 22:15:00,NSW1,7556.23,188.16,TRADE
2024-12-08 22:20:00,NSW1,7585.78,163.21,TRADE
2024-12-08 22:25:00,NSW1,7489.17,162.17,TRADE
2024-12-08 22:30:00,NSW1,7463.44,165.67,TRADE
2024-12-08 22:35:00,NSW1,7479.89,162.61,TRADE
2024-12-08 22:40:00,NSW1,7478.12,162.44,TRADE
2024-12-08 22:45:00,NSW1,7399.59,158.41,TRADE
